ideaID,content,authorID,timeStamp,,,,
GTvFEaJfrGKzFGNak,Gold Golden attire A gold wedding would be so elegant,AVU1N78F92K93,1.44E+12,Far-Near,[Gold] [Golden attire] A gold wedding would be so elegant,1.666666667,-0.603354386
GXgM6B9Dwmx2Txqkt,I Love Lucy paper hearts Guests will dress up like the famous television show ,A1CFUMXK9QFT9M,1.44E+12,Near-Near,[I Love Lucy] [paper hearts] Guests will dress up like the famous television show ,5.166666667,0.993732375
GYwTqNCtxsYJ9KA2s,"Murder Mystery Dinner Theater Fake Murder Weapon A murder mystery game will be held during the reception where guests will have to figure out ""whodunit"".",A1XSASRSF9IIIM,1.44E+12,Far-Near,"[Murder Mystery Dinner Theater] [Fake Murder Weapon] A murder mystery game will be held during the reception where guests will have to figure out ""whodunit"".",6,1.04983844
Gicmo4ygaLbMDAZoz,woman dress the dress the woman will wear for the wedding,A1CKIYN01NV9GJ,1.44E+12,Far-Far,[woman] [dress] the dress the woman will wear for the wedding,1.5,-1.406132709
Gj3RMJEqeWB5hx2Jm,"pets couples dog everyone bring pets, and dress them up",A2VGC7KPMJ9A40,1.44E+12,Far-Far,"[pets] [couples dog] everyone bring pets, and dress them up",5.333333333,0.583644502
GjEQoRzHNdoJFrFwk,Red Carpet Tuxedo and Gown Guests will be asked to dress as if they are walking the red carpet.,A3B6K6TUKM2133,1.44E+12,Far-Near,[Red Carpet] [Tuxedo and Gown] Guests will be asked to dress as if they are walking the red carpet.,2.25,-1.036772845
Gt4CHk5Ew7Qf3Bn6q,apples apple Everything will be red and we all have apples,A3FLS400XTDG6O,1.44E+12,pInspControl,[apples] [apple] Everything will be red and we all have apples,4.666666667,0.090090199
GuwanJgo6ZyidxpLc,sports sports equipment Everyone will get a piece of sports equipment to play with,A3DCWHFPPB2XDJ,1.44E+12,Near-Far,[sports] [sports equipment] Everyone will get a piece of sports equipment to play with,4.6,0.223814473
GvWzWx9dEYNHwmSRj,Future Smart phone Will be a future set wedding.  The guest will use their smart phones to interactive with a variety of props.,AH28OMNQKFBRT,1.44E+12,pInspControl,[Future] [Smart phone] Will be a future set wedding.  The guest will use their smart phones to interactive with a variety of props.,5.333333333,0.970122266
GwQ7eDDgHf3FQrEPs,Blood Vampires Weddings for goths who believe that they are vampires and have occults.  There is makeup and dye for black hair everywhere.  People can wear crosses if they do not want to get bit. ,A2C1GIV5DE7IAG,1.44E+12,Near-Far,[Blood] [Vampires] Weddings for goths who believe that they are vampires and have occults.  There is makeup and dye for black hair everywhere.  People can wear crosses if they do not want to get bit. ,5.4,1.052521721
H5xc9fe4hZcBYfjCM,"Football Jerseys The couples favorite football team could be the theme, with guests or just members of the wedding party adorning the jerseys of their favorite players.  Other decorations could reflect the team as well.",A2C7VUFGB8WGCG,1.44E+12,Near-Near,"[Football] [Jerseys] The couples favorite football team could be the theme, with guests or just members of the wedding party adorning the jerseys of their favorite players.  Other decorations could reflect the team as well.",3.4,0.074504504
H9NRwMsqbZhWWjcKp,fishing fishing pole bride landed a great catch,A258MR1IS96JEP,1.44E+12,Near-Far,[fishing] [fishing pole] bride landed a great catch,5,0.583876783
HAkGteuNMY2yxmQwr,star wars hair buns and blasters the force will be with all on this special day,A2RMJNF6IPI42F,1.44E+12,pInspControl,[star wars] [hair buns and blasters] the force will be with all on this special day,3.75,-0.325561142
HFNvxhzjfdDwkrxdx,Spring Flowers to plant The flowers will be placed all around and then planted when the couple gets home,A1WH32GYQOHIRQ,1.44E+12,Near-Far,[Spring] [Flowers to plant] The flowers will be placed all around and then planted when the couple gets home,5.333333333,0.688203842
HMNQ8FousFsNcM6SW,"country theme cowboy boots Everyone would wear boots, and not dress up very much, lots of blue jean, set in barn, mason jar lights, moonshine",A2VGC7KPMJ9A40,1.44E+12,Far-Far,"[country theme] [cowboy boots] Everyone would wear boots, and not dress up very much, lots of blue jean, set in barn, mason jar lights, moonshine",3.25,-0.22791968
HPZFWrMEkT3fHpoeD,lumberjack axe cut the cake with a small axe,A1VCAMP3XM62R4,1.44E+12,Far-Near,[lumberjack] [axe] cut the cake with a small axe,4.333333333,-0.18957765
HW2jXjHqqHTgxkB6m,Traditional long stemmed rose A traditional wedding will be held.  All guests are asked to bring a rose that they will take the petals from to throw at the bride and groom as they exit the church.,A38BPA6LLVQCN,1.44E+12,Far-Far,[Traditional] [long stemmed rose] A traditional wedding will be held.  All guests are asked to bring a rose that they will take the petals from to throw at the bride and groom as they exit the church.,1.8,-1.22884191
HY4Z3Qo6rvNeZG2ra,Technology SmartPhone/Tablet Guests should bring their smartphones and tablets to help participate in events.,A1OFS99W7B2RET,1.44E+12,pInspControl,[Technology] [SmartPhone/Tablet] Guests should bring their smartphones and tablets to help participate in events.,3.4,-0.321192717
He3T8xY6faNxkbgA8,"Rocks Rock Guests can bring a rock, which will be assembled into a rock garden, or other decoration for the married couple.",A1IEW5EXDOKMKD,1.44E+12,Near-Far,"[Rocks] [Rock] Guests can bring a rock, which will be assembled into a rock garden, or other decoration for the married couple.",5.5,0.650665027
HnePfJk4zPWB2SRem,Fairytale crowns Girls and boys will wear crowns to make it seem like its a fairy-tale wedding to make it seem like they are princess and princes,AH31QLJ57XC8W,1.44E+12,Far-Near,[Fairytale] [crowns] Girls and boys will wear crowns to make it seem like its a fairy-tale wedding to make it seem like they are princess and princes,2.5,-0.628547212
HpgeJNbrLToxqWYBT,Taylor Swift music/karaoke They guests would all get turns to sing a Taylor Swift song and dance as well,A194WQMJAGAJG5,1.44E+12,Far-Far,[Taylor Swift] [music/karaoke] They guests would all get turns to sing a Taylor Swift song and dance as well,2.833333333,-0.766578262
HsCoF2YdSRANs55Fr,beer alcholo everyone show up with beer,A1ARROVE5ZA4HM,1.44E+12,pInspControl,[beer] [alcholo] everyone show up with beer,1.5,-1.390736862
Htpn2jaiaKozHh6Qu,Air Balloons They will be released to symbolize a feeling of joy,A1WH32GYQOHIRQ,1.44E+12,Near-Far,[Air] [Balloons] They will be released to symbolize a feeling of joy,2.5,-1.216367469
HyECv4ndmSbTNpzJP,Western Cowboy hat Everyone dresses as a cowboy. Horse rides after the wedding. ,AT8WISY6ZVNWA,1.44E+12,Near-Near,[Western] [Cowboy hat] Everyone dresses as a cowboy. Horse rides after the wedding. ,5,0.230889994
J3kW2eHEz7RzYvDt9,"volunteering  food, cloths, toys at the end you can donate what you brought. ",A1B7QPPS5Q43EX,1.44E+12,pInspControl,"[volunteering ] [food, cloths, toys] at the end you can donate what you brought. ",4.75,0.102953778
JA95BPmRkenyqPk25,Masquerade Masks Guests can interact with one another while dressed in fancy clothing and donning colorful masquerade ball masks,A2B0FLA55RH047,1.44E+12,Near-Near,[Masquerade] [Masks] Guests can interact with one another while dressed in fancy clothing and donning colorful masquerade ball masks,1.333333333,-1.034222769
JAcbCqWAcE9nHPteT,Hollywood Cue card The theme of Hollywood will play into the decorations and activities during the reception. The cue cards will have various activities written on them by a select few and people will go around trying to match the best cue cards in order to play out the fun activity.,A3AY0315YWWNXY,1.44E+12,Far-Far,[Hollywood] [Cue card] The theme of Hollywood will play into the decorations and activities during the reception. The cue cards will have various activities written on them by a select few and people will go around trying to match the best cue cards in order to play out the fun activity.,3.5,0.143328082
JHJQi5h6WikpFnAFQ,Nintendo Video Game We will all bring a video game to play on a shared console and there will be stations for everyone to play at. ,A1ENTWNZQLZ3K,1.44E+12,Far-Far,[Nintendo] [Video Game] We will all bring a video game to play on a shared console and there will be stations for everyone to play at. ,6,1
JHRP76yWn7S3ANiEf,Bahamas  leis and straw hats Everyone will be wearing a lei and have straw hats on and at the altar there will be sand and everyone will have bare feet,AW081A2YEZT14,1.44E+12,Near-Far,[Bahamas ] [leis and straw hats] Everyone will be wearing a lei and have straw hats on and at the altar there will be sand and everyone will have bare feet,3.25,-0.365068768
JHaTHXigork7o8phd,Fantasy Armor Fantasy based wedding with the groom wearing a suit of armor instead of a regular suit,A2NR3V8TOE2NHY,1.44E+12,Near-Near,[Fantasy] [Armor] Fantasy based wedding with the groom wearing a suit of armor instead of a regular suit,4.6,0.508030951
JHudyAhH6rDbKAQQm,Western Cowboy hat The males would be cowboys and the females cowgirls,A35NZAXRVLAC0G,1.44E+12,Far-Near,[Western] [Cowboy hat] The males would be cowboys and the females cowgirls,3,-1.033458716
JPyDnmHWjakJzdsrb,"Pizza Pizza Pizza cake, pizza for dinner, pizza-themed drinks. Pizza pizza pizza.",A2BWTQWFM1J2IN,1.44E+12,Near-Far,"[Pizza] [Pizza] Pizza cake, pizza for dinner, pizza-themed drinks. Pizza pizza pizza.",3.833333333,-0.060099639
JWNSxYJqz268q7ss2,celebrity suits dress as your favorite celeberties and make this the celbrity wedding for Pat and Taylor,A35R4APHZXD833,1.44E+12,Far-Far,[celebrity] [suits] dress as your favorite celeberties and make this the celbrity wedding for Pat and Taylor,4,0.051126364
JhAPYBkFzFjy3cp3s,Spring Flower Every attendee should bring at least one flower and put it in the center piece vase located on all the guest tables at the reception. They can attach a note or gift cards/money with a ribbon.,A2WQJZIES4TGXD,1.44E+12,Near-Far,[Spring] [Flower] Every attendee should bring at least one flower and put it in the center piece vase located on all the guest tables at the reception. They can attach a note or gift cards/money with a ribbon.,4,-0.302936899
JwhdGv2wxfpps8WDx,treasure each other pennies everyone gets a penny as a souveneir,AW5FP8MFB3F7X,1.44E+12,Near-Near,[treasure each other] [pennies] everyone gets a penny as a souveneir,3.8,-0.15073623
KAegGjctbJfS6rosK,Medieval Renaissance Clothing The guests will dress in Renaissance clothing to complete the authentic feel of the medieval music and food.,A1XSASRSF9IIIM,1.44E+12,Far-Near,[Medieval] [Renaissance Clothing] The guests will dress in Renaissance clothing to complete the authentic feel of the medieval music and food.,5,0.345987778
KLcY4uDsyyXQryePE,"Alice and Wonderland Small vials A alice in wonderland style venue where the guest will use the small vials to become ""big or small"" for games.",AH28OMNQKFBRT,1.44E+12,pInspControl,"[Alice and Wonderland] [Small vials] A alice in wonderland style venue where the guest will use the small vials to become ""big or small"" for games.",5.666666667,0.943755992
KMWxpp2QdpeXnYN6A,Fallout Paintball gun  Themed paintball game after ceremony.,A1W045DUHMM4LZ,1.44E+12,pInspControl,[Fallout] [Paintball gun ] Themed paintball game after ceremony.,4.4,0.69437606
KQknBmNKdScXratbZ,Ocean Water The bride and groom can say their vows while standing in the ocean,A2NR3V8TOE2NHY,1.44E+12,Near-Near,[Ocean] [Water] The bride and groom can say their vows while standing in the ocean,3,-0.45604778
KTinDwsMYAintEQ2k,"80s Ugly accessories The ugliest accessory wins, and popular ones will  be auctioned off!",A3SZO64Y8QCPPU,1.44E+12,Near-Far,"[80s] [Ugly accessories] The ugliest accessory wins, and popular ones will  be auctioned off!",5,0.94977578
Ka5nsL87hYnepn5HF,Beach Seashell The wedding will be on a beach with a pretty beach mansion as the venue. Everyone that attends should bring a seashell with their favorite memory of the bride or groom written on top in sharpie and they can line the aisle with them for when the bride enters.,A2WQJZIES4TGXD,1.44E+12,Near-Far,[Beach] [Seashell] The wedding will be on a beach with a pretty beach mansion as the venue. Everyone that attends should bring a seashell with their favorite memory of the bride or groom written on top in sharpie and they can line the aisle with them for when the bride enters.,4.166666667,0.073494631
Kcsni7mBym2pfoRbP,Western Guns Pat and Taylor have watched Tombstone one too many times.  Who doesn't want to relive the adventures of Wyatt Earp and Doc Holliday?  You too can enjoy the goings-on at this OK Corral-themed wedding.  Bring your gun and prepare to wage war against those darned tootin' Clanton-McLaurys!,A191C7LXF3HKCJ,1.44E+12,pInspControl,[Western] [Guns] Pat and Taylor have watched Tombstone one too many times.  Who doesn't want to relive the adventures of Wyatt Earp and Doc Holliday?  You too can enjoy the goings-on at this OK Corral-themed wedding.  Bring your gun and prepare to wage war against those darned tootin' Clanton-McLaurys!,5.4,0.622681001
KfcFrSuYuGi7oLbMZ,Potluck Food The dinner reception food will be supplied by guests,ABBZGF22NICO7,1.44E+12,pInspControl,[Potluck] [Food] The dinner reception food will be supplied by guests,3.333333333,-1.094549073
KgXxTYfRB3mPSrYuL,"hawaiian hawaiian shirt guests will wear hawaiian-themed clothing, and the setup will reflect a beach scene on Hawaii, with music and food matching.",A31BENEKICWUVP,1.44E+12,Far-Near,"[hawaiian] [hawaiian shirt] guests will wear hawaiian-themed clothing, and the setup will reflect a beach scene on Hawaii, with music and food matching.",1,-1.625174405
KgvHikiB4CYNNho23,tranditional rice everyone can throw rice at them at the end,A1B7QPPS5Q43EX,1.44E+12,pInspControl,[tranditional] [rice] everyone can throw rice at them at the end,2,-1.626978434
KhEvvPapAxjx9Pkob,Hawaii Grass skirts and lays Dress up in Hawaiian clothes ,A3B6K6TUKM2133,1.44E+12,Far-Near,[Hawaii] [Grass skirts and lays] Dress up in Hawaiian clothes ,3,-0.682113989
KjprRnQRADTcFzoxc,Victorian Fans A lot of Victorian woman were seen with hand fans in the older days.,AVU1N78F92K93,1.44E+12,Far-Near,[Victorian] [Fans] A lot of Victorian woman were seen with hand fans in the older days.,4.166666667,-0.179343832
Kmcxq6JtANyYGD2v7,barnyard farm hat Many people have weddings in old barnhouses.,AVU1N78F92K93,1.44E+12,Far-Near,[barnyard] [farm hat] Many people have weddings in old barnhouses.,4,0.266554096
